Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Payment Mode
5983,CA-2019-114895,21-11-2019,28-11-2019,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,East,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,2,6.3504,Cards
6371,CA-2019-113425,21-11-2019,21-11-2019,Same Day,JK-16120,Julie Kriz,Home Office,United States,New York City,New York,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",113.568,2,12.7764,Online
9216,CA-2019-152646,21-11-2019,26-11-2019,Standard Class,TH-21235,Tiffany House,Corporate,United States,Los Angeles,California,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,32.4,5,15.552,Cards
1288,CA-2019-154711,22-11-2019,26-11-2019,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,East,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,11.1664,COD
1289,CA-2019-154711,22-11-2019,26-11-2019,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",12.192,4,4.1148,COD
1290,CA-2019-154711,22-11-2019,26-11-2019,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,20.82,3,7.4952,Online
2774,CA-2019-131576,22-11-2019,26-11-2019,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,49.44,3,24.2256,COD
6083,US-2019-132577,22-11-2019,27-11-2019,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,6.216,6,-9.6348,COD
6084,US-2019-132577,22-11-2019,27-11-2019,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,23.616,9,2.6568,Online
6085,US-2019-132577,22-11-2019,27-11-2019,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Central,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,24.032,2,-0.6008,COD
6086,US-2019-132577,22-11-2019,27-11-2019,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Central,OFF-LA-10000262,Office Supplies,Labels,Avery 494,2.088,1,0.6786,Online
6087,US-2019-132577,22-11-2019,27-11-2019,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,4.488,6,-6.732,Cards
8080,US-2019-164945,22-11-2019,27-11-2019,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,New York City,New York,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.272,8,46.9952,Online
2919,CA-2019-160129,23-11-2019,23-11-2019,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8,5,2.37,COD
2920,CA-2019-160129,23-11-2019,23-11-2019,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,3.9512,COD
2921,CA-2019-160129,23-11-2019,23-11-2019,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",70.448,7,12.3284,Online
1060,CA-2019-105284,24-11-2019,12-01-2019,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,4.416,3,1.6008,COD
1397,CA-2019-124485,24-11-2019,26-11-2019,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,East,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",17.216,4,6.0256,COD
1398,CA-2019-124485,24-11-2019,26-11-2019,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,5.6644,COD
1399,CA-2019-124485,24-11-2019,26-11-2019,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,88.4,4,11.492,Cards
1400,CA-2019-124485,24-11-2019,26-11-2019,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,1,3.1104,COD
1503,CA-2019-100468,24-11-2019,12-01-2019,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,West,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,2,3.352,Online
1504,CA-2019-100468,24-11-2019,12-01-2019,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,3.0814,COD
1664,CA-2019-128531,24-11-2019,26-11-2019,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,41.92,5,3.668,Cards
1665,CA-2019-128531,24-11-2019,26-11-2019,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,297.576,3,-7.4394,Cards
1666,CA-2019-128531,24-11-2019,26-11-2019,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.344,3,0.8688,Cards
1667,CA-2019-128531,24-11-2019,26-11-2019,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,94.992,2,-2.3748,Cards
1668,CA-2019-128531,24-11-2019,26-11-2019,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352,3,23.235,Cards
1669,CA-2019-128531,24-11-2019,26-11-2019,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3,1.5795,Cards
1894,CA-2019-100083,24-11-2019,29-11-2019,Standard Class,CD-11980,Carol Darley,Consumer,United States,Medford,Oregon,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",24.784,1,7.745,Cards
3525,CA-2019-132731,24-11-2019,28-11-2019,Standard Class,GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas,Central,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,657.552,6,49.3164,Cards
3891,US-2019-163881,24-11-2019,30-11-2019,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,West,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,217.767,Online
3892,US-2019-163881,24-11-2019,30-11-2019,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1684.752,6,210.594,Cards
3893,US-2019-163881,24-11-2019,30-11-2019,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,559.92,8,190.3728,Online
4116,CA-2019-163573,24-11-2019,27-11-2019,First Class,AC-10450,Amy Cox,Consumer,United States,Seattle,Washington,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,1219.96,5,381.2375,Online
4272,CA-2019-123806,24-11-2019,27-11-2019,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Baltimore,Maryland,East,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",207.76,4,85.1816,COD
5701,CA-2019-125661,24-11-2019,26-11-2019,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,40.752,3,15.282,Cards
5702,CA-2019-125661,24-11-2019,26-11-2019,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,139.96,5,-22.7435,Cards
6244,CA-2019-165561,24-11-2019,28-11-2019,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Bellevue,Washington,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3,7.605,COD
8373,CA-2019-113726,24-11-2019,12-01-2019,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,West,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,33.7266,Online
9770,CA-2019-123533,24-11-2019,30-11-2019,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,South,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,339.92,5,8.498,COD
9771,CA-2019-123533,24-11-2019,30-11-2019,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,South,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,10.528,4,3.4216,Cards
9772,CA-2019-123533,24-11-2019,30-11-2019,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,South,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,42.384,2,4.2384,COD
3464,CA-2019-165470,25-11-2019,30-11-2019,Standard Class,HJ-14875,Heather Jas,Home Office,United States,Jacksonville,Florida,South,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",5.08,1,1.651,COD
6574,CA-2019-160535,25-11-2019,30-11-2019,Standard Class,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,67.608,COD
6575,CA-2019-160535,25-11-2019,30-11-2019,Standard Class,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey,East,TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,319.92,8,118.3704,Online
6978,US-2019-119298,25-11-2019,28-11-2019,First Class,EP-13915,Emily Phan,Consumer,United States,Jonesboro,Arkansas,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,59.98,2,17.994,COD
7687,CA-2019-169838,25-11-2019,29-11-2019,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,9,329.4081,Online
7688,CA-2019-169838,25-11-2019,29-11-2019,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3,1,8.304,Online
7689,CA-2019-169838,25-11-2019,29-11-2019,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160,8,62.4,Online
7772,CA-2019-108196,25-11-2019,12-02-2019,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.588,2,-304.392,Cards
7773,CA-2019-108196,25-11-2019,12-02-2019,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.985,5,-6599.978,Cards
7774,CA-2019-108196,25-11-2019,12-02-2019,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,East,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.976,3,11.9952,Cards
8343,CA-2019-132549,25-11-2019,30-11-2019,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Huntsville,Alabama,South,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,73.36,7,19.8072,COD
8647,CA-2019-113341,25-11-2019,29-11-2019,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Los Angeles,California,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.352,3,19.4352,Online
1452,CA-2019-133711,26-11-2019,29-11-2019,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,70.98,7,34.7802,Online
1453,CA-2019-133711,26-11-2019,29-11-2019,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.68,3,45.84,COD
1454,CA-2019-133711,26-11-2019,29-11-2019,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,South,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,33.75,5,16.875,Cards
1455,CA-2019-133711,26-11-2019,29-11-2019,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,South,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040,8,1459.2,COD
2073,CA-2019-129693,26-11-2019,12-02-2019,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Seattle,Washington,West,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.312,2,2.5592,Online
2242,US-2019-126893,26-11-2019,12-01-2019,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,494.982,3,-115.4958,COD
5274,US-2019-158309,26-11-2019,29-11-2019,First Class,PA-19060,Pete Armstrong,Home Office,United States,Miami,Florida,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,3.744,4,-2.6208,COD
5924,CA-2019-130288,26-11-2019,30-11-2019,Second Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,-120.0508,COD
7729,CA-2019-106915,26-11-2019,12-02-2019,Standard Class,GA-14515,George Ashbrook,Consumer,United States,El Paso,Texas,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.856,4,4.2408,Online
8384,CA-2019-145135,26-11-2019,28-11-2019,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.97,3,14.9925,Cards
8385,CA-2019-145135,26-11-2019,28-11-2019,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,13.36,2,6.4128,COD
9124,US-2019-158288,26-11-2019,28-11-2019,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,78.759,9,-57.7566,Online
9650,CA-2019-107104,26-11-2019,30-11-2019,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,3406.664,8,160.3136,COD
9651,CA-2019-107104,26-11-2019,30-11-2019,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,37.17,9,10.4076,Online
9652,CA-2019-107104,26-11-2019,30-11-2019,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,West,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,2,19.488,Online
9653,CA-2019-107104,26-11-2019,30-11-2019,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,297.69,Online
1772,CA-2019-129686,27-11-2019,29-11-2019,Second Class,GG-14650,Greg Guthrie,Corporate,United States,Chicago,Illinois,Central,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",97.984,2,-24.496,COD
1773,CA-2019-129686,27-11-2019,29-11-2019,Second Class,GG-14650,Greg Guthrie,Corporate,United States,Chicago,Illinois,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,62.4,6,19.5,Cards
1932,CA-2019-152121,27-11-2019,29-11-2019,Second Class,CC-12670,Craig Carreira,Consumer,United States,Scottsdale,Arizona,West,TEC-PH-10002483,Technology,Phones,Motorola Moto X,271.992,1,23.7993,Online
2212,CA-2019-162313,27-11-2019,30-11-2019,First Class,VB-21745,Victoria Brennan,Corporate,United States,Lincoln Park,Michigan,Central,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167.292,6,29.7408,Cards
3476,CA-2019-144911,27-11-2019,30-11-2019,First Class,RW-19630,Rob Williams,Corporate,United States,Overland Park,Kansas,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,5,15.378,Cards
3477,CA-2019-144911,27-11-2019,30-11-2019,First Class,RW-19630,Rob Williams,Corporate,United States,Overland Park,Kansas,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,152,5,69.92,Cards
5902,CA-2019-159639,27-11-2019,12-02-2019,Standard Class,PC-18745,Pamela Coakley,Corporate,United States,Westfield,New Jersey,East,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,10.4148,Cards
7201,CA-2019-104276,27-11-2019,12-03-2019,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76,1,14.595,Cards
7202,CA-2019-104276,27-11-2019,12-03-2019,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,331.023,7,-114.3534,Online
8623,US-2019-114230,27-11-2019,12-01-2019,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Phoenix,Arizona,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,39.808,4,3.9808,COD
9812,CA-2019-117583,27-11-2019,30-11-2019,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,East,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,25.92,4,12.4416,COD
9813,CA-2019-117583,27-11-2019,30-11-2019,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,34.65,3,9.702,Online
9814,CA-2019-117583,27-11-2019,30-11-2019,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,East,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,204.95,5,100.4255,Cards
9815,CA-2019-117583,27-11-2019,30-11-2019,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",79.95,5,38.376,Cards
